0.000000 0.451514 0.464887 0.464887 0.523181 0.523181 0.581469 0.625142 0.637377 0.637377 0.649428 0.703709 0.703709 0.718890 0.718890 0.729458 0.742675 0.749535 0.749535 0.820542
0.009995 0.451140 0.464837 0.465218 0.523141 0.523255 0.581411 0.625223 0.637352 0.637414 0.649263 0.703490 0.703649 0.718570 0.718988 0.729890 0.742433 0.749679 0.749971 0.820256
0.019983 0.450111 0.464687 0.466114 0.523022 0.523474 0.581240 0.625462 0.637279 0.637516 0.648782 0.702854 0.703445 0.717780 0.719266 0.731036 0.741857 0.750112 0.751124 0.819428
0.029960 0.448619 0.464439 0.467382 0.522832 0.523837 0.580955 0.625853 0.637160 0.637655 0.648030 0.701850 0.703032 0.716840 0.719688 0.732627 0.741186 0.750824 0.752744 0.818136
0.039918 0.446826 0.464099 0.468852 0.522581 0.524337 0.580560 0.626381 0.637005 0.637770 0.647089 0.700539 0.702326 0.716010 0.720207 0.734471 0.740564 0.751806 0.754669 0.816477
0.049852 0.444836 0.463671 0.470411 0.522286 0.524970 0.580057 0.627025 0.636826 0.637747 0.646106 0.698981 0.701268 0.715436 0.720786 0.736466 0.740059 0.753037 0.756811 0.814543
0.059756 0.442710 0.463163 0.471987 0.521966 0.525727 0.579449 0.627755 0.636644 0.637394 0.645303 0.697231 0.699854 0.715155 0.721395 0.738562 0.739698 0.754494 0.759119 0.812414
0.069623 0.440484 0.462582 0.473529 0.521646 0.526600 0.578737 0.628521 0.636496 0.636505 0.644916 0.695334 0.698135 0.715128 0.722015 0.739492 0.740737 0.756145 0.761559 0.810153
0.079446 0.438179 0.461936 0.474999 0.521352 0.527579 0.577924 0.629252 0.635028 0.636438 0.645025 0.693330 0.696183 0.715287 0.722630 0.739441 0.742984 0.757953 0.764104 0.807813
0.089219 0.435807 0.461233 0.476364 0.521115 0.528655 0.577010 0.629848 0.633085 0.636557 0.645537 0.691254 0.694065 0.715563 0.723233 0.739544 0.745299 0.759876 0.766734 0.805443
0.098934 0.433377 0.460481 0.477597 0.520966 0.529818 0.575995 0.630200 0.630827 0.636939 0.646323 0.689138 0.691836 0.715904 0.723817 0.739795 0.747681 0.761868 0.769432 0.803090
0.108584 0.430893 0.459688 0.478670 0.520937 0.531058 0.574877 0.628367 0.630252 0.637623 0.647292 0.687015 0.689539 0.716274 0.724380 0.740187 0.750125 0.763871 0.772182 0.800806
0.118162 0.428356 0.458860 0.479561 0.521057 0.532364 0.573650 0.625780 0.630024 0.638560 0.648385 0.684916 0.687207 0.716651 0.724922 0.740714 0.752624 0.765818 0.774969 0.798659
0.127660 0.425769 0.458005 0.480254 0.521354 0.533725 0.572309 0.623123 0.629578 0.639661 0.649560 0.682875 0.684867 0.717019 0.725442 0.741368 0.755162 0.767618 0.777776 0.796740
0.137069 0.423129 0.457129 0.480738 0.521845 0.535130 0.570845 0.620440 0.628972 0.640833 0.650781 0.680932 0.682549 0.717371 0.725945 0.742139 0.757718 0.769158 0.780583 0.795175
0.146381 0.420438 0.456237 0.481011 0.522543 0.536567 0.569249 0.617771 0.628242 0.641994 0.652011 0.679130 0.680287 0.717702 0.726432 0.743018 0.760246 0.770312 0.783364 0.794121
0.155588 0.417692 0.455335 0.481078 0.523449 0.538021 0.567509 0.615153 0.627414 0.643071 0.653202 0.677521 0.678123 0.718012 0.726910 0.743997 0.762645 0.771016 0.786076 0.793732
0.164680 0.414890 0.454427 0.480956 0.524558 0.539474 0.565617 0.612619 0.626500 0.643992 0.654287 0.676124 0.676162 0.718299 0.727383 0.745065 0.764642 0.771448 0.788642 0.794089
0.173649 0.412030 0.453518 0.480663 0.525857 0.540903 0.563569 0.610203 0.625508 0.644688 0.655168 0.674383 0.675113 0.718565 0.727856 0.746214 0.765614 0.772266 0.790908 0.795147
0.182486 0.409109 0.452610 0.480224 0.527329 0.542267 0.561374 0.607935 0.624441 0.645101 0.655710 0.673035 0.674428 0.718811 0.728334 0.747437 0.765141 0.774015 0.792564 0.796771
0.191181 0.406124 0.451707 0.479664 0.528957 0.543500 0.559072 0.605843 0.623301 0.645194 0.655758 0.672234 0.674140 0.719037 0.728823 0.748723 0.763669 0.776393 0.793190 0.798807
0.199727 0.403073 0.450811 0.479008 0.530720 0.544455 0.556782 0.603950 0.622086 0.644961 0.655210 0.672078 0.674253 0.719246 0.729328 0.750066 0.761668 0.779045 0.792704 0.801128
0.208114 0.399953 0.449924 0.478281 0.532600 0.544810 0.554801 0.602276 0.620795 0.644432 0.654088 0.672544 0.674734 0.719439 0.729853 0.751458 0.759368 0.781823 0.791487 0.803644
0.216334 0.396761 0.449047 0.477503 0.534580 0.544015 0.553658 0.600835 0.619426 0.643662 0.652515 0.673509 0.675530 0.719616 0.730404 0.752891 0.756884 0.784666 0.789895 0.806290
0.224381 0.393493 0.448180 0.476695 0.536643 0.541815 0.553587 0.599636 0.617976 0.642715 0.650629 0.674833 0.676571 0.719778 0.730985 0.754279 0.754356 0.787546 0.788114 0.809020
0.232248 0.390146 0.447324 0.475874 0.538578 0.538775 0.554199 0.598684 0.616445 0.641657 0.648538 0.676406 0.677792 0.719927 0.731599 0.751593 0.755844 0.786235 0.790448 0.811800
0.239930 0.386718 0.446478 0.475053 0.534681 0.540962 0.555097 0.597983 0.614834 0.640542 0.646316 0.678153 0.679131 0.720062 0.732252 0.748849 0.757346 0.784304 0.793361 0.814602
0.247423 0.383205 0.445640 0.474247 0.530296 0.543191 0.556083 0.597531 0.613144 0.639417 0.644009 0.680027 0.680538 0.720185 0.732945 0.746066 0.758849 0.782352 0.796280 0.815883
0.254722 0.379604 0.444807 0.473467 0.525485 0.545449 0.557066 0.597324 0.611380 0.638317 0.641648 0.681968 0.681996 0.720295 0.733682 0.743254 0.760341 0.780399 0.799196 0.816525
