0.000000 0.409351 0.413786 0.413786 0.433493 0.433493 0.492097 0.497016 0.514269 0.514269 0.519344 0.587300 0.587300 0.634154 0.641576 0.641576 0.659612 0.659612 0.675299 0.718094
0.009994 0.408253 0.413648 0.414750 0.433518 0.433660 0.492235 0.496716 0.514257 0.514562 0.519208 0.587344 0.587471 0.633303 0.641393 0.642247 0.659350 0.659807 0.675752 0.717536
0.019976 0.406090 0.413246 0.416489 0.433615 0.434149 0.492647 0.495869 0.514224 0.515368 0.518826 0.587478 0.587980 0.631326 0.640841 0.643678 0.658669 0.660400 0.677008 0.716069
0.029934 0.403623 0.412616 0.418186 0.433849 0.434922 0.493322 0.494601 0.514171 0.516399 0.518374 0.587701 0.588811 0.628866 0.639916 0.645208 0.657792 0.661408 0.678850 0.714044
0.039858 0.401021 0.411804 0.419586 0.434321 0.435935 0.493035 0.494243 0.514102 0.516517 0.518891 0.588010 0.589940 0.626185 0.638621 0.646571 0.656910 0.662836 0.681081 0.711700
0.049733 0.398336 0.410855 0.420548 0.435136 0.437141 0.491265 0.495388 0.514023 0.515527 0.520504 0.588405 0.591339 0.623388 0.636979 0.647692 0.656134 0.664656 0.683568 0.709166
0.059547 0.395589 0.409807 0.421015 0.436352 0.438501 0.489351 0.496731 0.513941 0.514192 0.522421 0.588883 0.592973 0.620525 0.635035 0.648579 0.655505 0.666812 0.686226 0.706510
0.069286 0.392792 0.408690 0.421017 0.437947 0.439982 0.487333 0.498240 0.512665 0.513870 0.524482 0.589441 0.594807 0.617629 0.632840 0.649275 0.655025 0.669233 0.689001 0.703771
0.078935 0.389951 0.407529 0.420642 0.439845 0.441559 0.485234 0.499875 0.511004 0.513830 0.526637 0.590077 0.596796 0.614728 0.630450 0.649828 0.654673 0.671854 0.691855 0.700973
0.088479 0.387071 0.406340 0.419990 0.441962 0.443212 0.483066 0.501587 0.509246 0.513855 0.528861 0.590785 0.598882 0.611866 0.627913 0.650279 0.654428 0.674622 0.694758 0.698138
0.097901 0.384154 0.405138 0.419142 0.444231 0.444924 0.480841 0.503303 0.507425 0.514000 0.531140 0.591560 0.600923 0.609166 0.625268 0.650660 0.654266 0.677497 0.695215 0.697749
0.107183 0.381204 0.403930 0.418159 0.446607 0.446678 0.478563 0.504920 0.505569 0.514355 0.533464 0.592397 0.602300 0.607229 0.622549 0.650991 0.654171 0.680451 0.692322 0.700700
0.116308 0.378222 0.402726 0.417084 0.448460 0.449058 0.476239 0.503706 0.506294 0.515049 0.535826 0.593286 0.601317 0.607735 0.619785 0.651289 0.654127 0.683461 0.689392 0.703651
0.125258 0.375208 0.401529 0.415950 0.450251 0.451562 0.473880 0.501858 0.507297 0.516201 0.538221 0.594212 0.598817 0.609825 0.617006 0.651562 0.654123 0.686442 0.686511 0.702348
0.134013 0.372165 0.400345 0.414780 0.452022 0.454106 0.471503 0.500047 0.507899 0.517832 0.540644 0.595152 0.595990 0.612295 0.614245 0.651817 0.654150 0.683477 0.689581 0.699424
